index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
359,Mohammad Nabi,Afghanistan,71,1371,13,964,0,4,14,2,23.63793103,124.240343,10,113,0,0,0,1,0,11.3,0,31,1,0,0,0,0,13,71,1371,13,0,4,14,2,23.63793103,https://i.ibb.co/YN3dFnR/player.png
360,Mohammad Shahzad,Afghanistan,59,1830,5,1367,1,12,13,3,33.88888889,117.2448156,10,292,3,0,2,1,0,41.71428571,0,31,1,0,0,0,0,13,59,1830,5,1,12,13,3,33.88888889,https://i.ibb.co/YN3dFnR/player.png
362,Noor Ali Zadran,Afghanistan,18,433,3,435,0,3,3,1,28.86666667,98.06707369,10,237,1,0,1,2,0,26.33333333,0,31,1,0,0,0,0,13,18,433,3,0,3,3,1,28.86666667,https://i.ibb.co/YN3dFnR/player.png
363,Shafiqullah,Afghanistan,34,394,11,294,0,1,3,4,17.13043478,148.6425472,10,104,3,0,0,0,1,14.85714286,0,31,1,0,0,0,0,13,34,394,11,0,1,3,4,17.13043478,https://i.ibb.co/YN3dFnR/player.png
364,Samiullah Shenwari,Afghanistan,50,903,12,815,0,2,11,2,23.76315789,100.0855933,10,166,1,0,0,2,1,18.44444444,0,31,1,0,0,0,0,13,50,903,12,0,2,11,2,23.76315789,https://i.ibb.co/YN3dFnR/player.png
365,Mirwais Ashraf,Afghanistan,16,119,4,116,0,0,0,2,9.916666667,82.58433174,10,64,4,0,0,0,2,10.66666667,0,31,1,0,0,0,0,13,16,119,4,0,0,0,2,9.916666667,https://i.ibb.co/YN3dFnR/player.png
366,Hamid Hassan,Afghanistan,8,48,5,43,0,0,0,0,16,116.6369048,8,48,5,0,0,0,0,16,0,31,1,0,0,0,0,13,8,48,5,0,0,0,0,16,https://i.ibb.co/YN3dFnR/player.png
368,Rizwan Cheema,Canada,17,142,1,135,0,0,1,5,8.875,75.24085392,10,88,1,0,0,0,4,9.777777778,0,31,1,0,0,0,0,13,17,142,1,0,0,1,5,8.875,https://i.ibb.co/YN3dFnR/player.png
370,H Patel,Canada,9,121,0,155,0,0,1,2,13.44444444,53.45272537,9,121,0,0,0,1,2,13.44444444,0,31,1,0,0,0,0,13,9,121,0,0,0,1,2,13.44444444,https://i.ibb.co/YN3dFnR/player.png
377,HS Baidwan,Canada,6,52,1,44,0,0,0,2,10.4,91.31944444,6,52,1,0,0,0,2,10.4,0,31,1,0,0,0,0,13,6,52,1,0,0,0,2,10.4,https://i.ibb.co/YN3dFnR/player.png
378,Imran Farhat,Pakistan,7,76,0,77,0,0,0,1,10.85714286,85.53613054,7,76,0,0,0,0,1,10.85714286,0,31,1,0,0,0,0,13,7,76,0,0,0,0,1,10.85714286,https://i.ibb.co/YN3dFnR/player.png
380,A Nehra,India,5,28,0,42,0,0,0,3,5.6,37.7443609,5,28,0,0,0,0,3,5.6,3,28,0,0,0,0,1,9.333333333,2,0,0,0,0,0,2,0,https://i.ibb.co/YN3dFnR/player.png
387,HG Kuhn,South Africa,6,49,2,42,0,0,0,0,12.25,103.3333333,6,49,2,0,0,0,0,12.25,6,49,2,0,0,0,0,12.25,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
390,SPD Smith,Australia,37,794,9,633,0,4,5,1,28.35714286,111.8453556,10,297,2,0,1,3,0,37.125,11,274,2,0,1,2,0,30.44444444,26,520,7,0,3,3,1,27.36842105,https://i.ibb.co/YN3dFnR/player.png
391,N Deonarine,West Indies,7,55,2,54,0,0,1,3,11,76.66256158,7,55,2,0,0,1,3,11,4,13,0,0,0,0,2,3.25,3,42,2,0,0,1,1,42,https://i.ibb.co/YN3dFnR/player.png
392,NO Miller,West Indies,5,43,4,50,0,0,0,0,43,93.45238095,5,43,4,0,0,0,0,43,3,17,2,0,0,0,0,17,2,26,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
393,Shafiul Islam,Bangladesh,6,23,0,33,0,0,0,1,3.833333333,55.6980057,6,23,0,0,0,0,1,3.833333333,1,0,0,0,0,0,1,0,5,23,0,0,0,0,0,4.6,https://i.ibb.co/YN3dFnR/player.png
395,Khalid Latif,Pakistan,12,237,3,230,0,1,3,0,26.33333333,90.02520857,10,227,3,0,1,3,0,32.42857143,0,31,1,0,0,0,0,13,12,237,3,0,1,3,0,26.33333333,https://i.ibb.co/YN3dFnR/player.png
396,Sarfraz Ahmed,Pakistan,39,812,11,659,0,3,7,2,29,102.1336973,10,201,1,0,0,2,1,22.33333333,7,112,1,0,0,1,1,18.66666667,32,700,10,0,3,6,1,31.81818182,https://i.ibb.co/YN3dFnR/player.png
398,Saeed Ajmal,Pakistan,19,91,9,91,0,0,0,3,9.1,89.46457052,10,40,3,0,0,0,2,5.714285714,0,31,1,0,0,0,0,13,19,91,9,0,0,0,3,9.1,https://i.ibb.co/YN3dFnR/player.png
400,Imrul Kayes,Bangladesh,13,119,3,141,0,0,1,4,11.9,60.95925813,10,97,3,0,0,1,2,13.85714286,6,67,1,0,0,0,0,13.4,7,52,2,0,0,1,4,10.4,https://i.ibb.co/YN3dFnR/player.png
404,CR Ervine,Zimbabwe,24,502,4,516,0,3,4,1,25.1,82.62602906,10,288,2,0,3,0,0,36,8,97,2,0,0,2,1,16.16666667,16,405,2,0,3,2,0,28.92857143,https://i.ibb.co/YN3dFnR/player.png
405,CK Coventry,Zimbabwe,12,127,2,90,0,0,1,2,12.7,121.6254579,10,99,2,0,0,1,1,12.375,7,91,0,0,0,1,1,13,5,36,2,0,0,0,1,12,https://i.ibb.co/YN3dFnR/player.png
407,T Maruma,Zimbabwe,9,86,4,91,0,0,0,1,17.2,79.06044573,9,86,4,0,0,0,1,17.2,3,33,1,0,0,0,1,16.5,6,53,3,0,0,0,0,17.66666667,https://i.ibb.co/YN3dFnR/player.png
408,AG Cremer,Zimbabwe,16,68,3,103,0,0,0,3,5.230769231,58.40909091,10,39,1,0,0,0,2,4.333333333,6,22,1,0,0,0,2,4.4,10,46,2,0,0,0,1,5.75,https://i.ibb.co/YN3dFnR/player.png
409,RW Price,Zimbabwe,5,14,1,25,0,0,0,1,3.5,52.12121212,5,14,1,0,0,0,1,3.5,3,5,0,0,0,0,1,1.666666667,2,9,1,0,0,0,0,9,https://i.ibb.co/YN3dFnR/player.png
411,SW Masakadza,Zimbabwe,5,18,1,24,0,0,0,2,4.5,47.85714286,5,18,1,0,0,0,2,4.5,2,9,1,0,0,0,1,9,3,9,0,0,0,0,1,3,https://i.ibb.co/YN3dFnR/player.png
413,DM Bravo,West Indies,18,340,2,335,0,0,6,3,21.25,83.56960832,10,149,1,0,0,2,2,16.55555556,10,171,0,0,0,3,3,17.1,8,169,2,0,0,3,0,28.16666667,https://i.ibb.co/YN3dFnR/player.png
414,M Vijay,India,9,169,0,165,0,0,3,1,18.77777778,83.57607673,9,169,0,0,0,3,1,18.77777778,0,31,1,0,0,0,0,13,9,169,0,0,0,3,1,18.77777778,https://i.ibb.co/YN3dFnR/player.png
415,Asghar Stanikzai,Afghanistan,61,1256,6,1180,0,3,14,4,22.83636364,98.7335704,10,231,1,0,1,2,2,25.66666667,0,31,1,0,0,0,0,13,61,1256,6,0,3,14,4,22.83636364,https://i.ibb.co/YN3dFnR/player.png
416,MJ Lumb,England,27,552,1,422,0,3,4,1,21.23076923,115.5807968,10,212,0,0,1,2,1,21.2,6,103,0,0,0,1,0,17.16666667,21,449,1,0,3,3,1,22.45,https://i.ibb.co/YN3dFnR/player.png
417,C Kieswetter,England,25,526,2,480,0,3,4,2,22.86956522,94.90265183,10,166,0,0,1,2,2,16.6,10,191,2,0,2,0,0,23.875,15,335,0,0,1,4,2,22.33333333,https://i.ibb.co/YN3dFnR/player.png
418,NLTC Perera,Sri Lanka,73,1204,25,827,0,3,10,8,25.08333333,129.8099103,10,184,3,0,1,1,1,26.28571429,29,399,10,0,2,1,5,21,44,805,15,0,1,9,3,27.75862069,https://i.ibb.co/YN3dFnR/player.png
419,LD Chandimal,Sri Lanka,50,868,5,845,0,5,5,0,19.28888889,94.29811197,10,175,3,0,1,1,0,25,17,267,2,0,1,2,0,17.8,33,601,3,0,4,3,0,20.03333333,https://i.ibb.co/YN3dFnR/player.png
420,Shapoor Zadran,Afghanistan,9,27,3,67,0,0,0,2,4.5,31.499519,9,27,3,0,0,0,2,4.5,0,31,1,0,0,0,0,13,9,27,3,0,0,0,2,4.5,https://i.ibb.co/YN3dFnR/player.png
421,DT Christian,Australia,7,27,3,28,0,0,0,1,6.75,119.4139194,7,27,3,0,0,0,1,6.75,3,10,2,0,0,0,1,10,4,17,1,0,0,0,0,5.666666667,https://i.ibb.co/YN3dFnR/player.png
422,GH Dockrell,Ireland,35,267,17,224,0,0,1,4,14.83333333,109.9260739,10,63,8,0,0,0,0,31.5,9,65,3,0,0,0,1,10.83333333,26,202,14,0,0,1,3,16.83333333,https://i.ibb.co/YN3dFnR/player.png
426,DA Miller,South Africa,71,1525,23,1126,1,3,14,0,31.77083333,123.9473394,10,234,4,0,1,1,0,39,38,837,11,0,2,9,0,31,33,688,12,1,1,5,0,32.76190476,https://i.ibb.co/YN3dFnR/player.png
429,RJ Nicol,New Zealand,19,327,0,315,0,2,3,2,17.21052632,87.15560416,10,141,0,0,1,1,1,14.1,5,137,0,0,1,1,0,27.4,14,190,0,0,1,2,2,13.57142857,https://i.ibb.co/YN3dFnR/player.png
431,CA Ingram,South Africa,9,210,1,165,0,1,3,1,26.25,97.70028809,9,210,1,0,1,3,1,26.25,6,133,0,0,1,1,0,22.16666667,3,77,1,0,0,2,1,38.5,https://i.ibb.co/YN3dFnR/player.png
433,Wahab Riaz,Pakistan,14,154,3,124,0,0,1,1,14,113.7414966,10,84,2,0,0,0,1,10.5,2,19,1,0,0,0,0,19,12,135,2,0,0,1,1,13.5,https://i.ibb.co/YN3dFnR/player.png
434,DG Brownlie,New Zealand,5,6,0,18,0,0,0,3,1.2,25,5,6,0,0,0,0,3,1.2,2,5,0,0,0,0,1,2.5,3,1,0,0,0,0,2,0.333333333,https://i.ibb.co/YN3dFnR/player.png
435,Asad Shafiq,Pakistan,10,192,1,190,0,0,3,0,21.33333333,90.67233611,10,192,1,0,0,3,0,21.33333333,0,31,1,0,0,0,0,13,10,192,1,0,0,3,0,21.33333333,https://i.ibb.co/YN3dFnR/player.png
436,AF Milne,New Zealand,6,21,5,23,0,0,0,0,21,92.06349206,6,21,5,0,0,0,0,21,2,5,2,0,0,0,0,0,4,16,3,0,0,0,0,16,https://i.ibb.co/YN3dFnR/player.png
437,AJ Finch,Australia,71,2346,12,1588,2,14,20,5,39.76271186,121.844776,10,357,1,0,2,5,1,39.66666667,27,818,8,0,6,9,2,43.05263158,44,1528,4,2,8,11,3,38.2,https://i.ibb.co/YN3dFnR/player.png
438,CR Woakes,England,6,91,4,66,0,0,1,0,45.5,136.264245,6,91,4,0,0,1,0,45.5,2,9,1,0,0,0,0,9,4,82,3,0,0,1,0,82,https://i.ibb.co/YN3dFnR/player.png
440,TD Paine,Australia,8,82,1,78,0,0,0,1,11.71428571,88.84214744,8,82,1,0,0,0,1,11.71428571,3,29,1,0,0,0,0,14.5,5,53,0,0,0,0,1,10.6,https://i.ibb.co/YN3dFnR/player.png
441,SNJ O'Keefe,Australia,5,32,1,27,0,0,0,0,8,94.16666667,5,32,1,0,0,0,0,8,1,1,0,0,0,0,0,1,4,31,1,0,0,0,0,10.33333333,https://i.ibb.co/YN3dFnR/player.png
443,CB Mpofu,Zimbabwe,10,35,6,43,0,0,0,4,8.75,72.43055556,10,35,6,0,0,0,4,8.75,5,16,3,0,0,0,1,8,5,19,3,0,0,0,3,9.5,https://i.ibb.co/YN3dFnR/player.png
447,WD Parnell,South Africa,11,114,7,101,0,0,0,0,28.5,128.6544338,10,100,7,0,0,0,0,33.33333333,6,72,3,0,0,0,0,24,5,42,4,0,0,0,0,42,https://i.ibb.co/YN3dFnR/player.png
449,JW Hastings,Australia,6,46,2,38,0,0,0,0,11.5,131.0185185,6,46,2,0,0,0,0,11.5,2,19,0,0,0,0,0,9.5,4,27,2,0,0,0,0,13.5,https://i.ibb.co/YN3dFnR/player.png
451,J Charles,West Indies,33,724,0,615,0,4,6,4,21.93939394,97.98795511,10,261,0,0,2,2,0,26.1,7,102,0,0,0,1,1,14.57142857,26,622,0,0,4,5,3,23.92307692,https://i.ibb.co/YN3dFnR/player.png
453,CD Barnwell,West Indies,6,78,2,65,0,0,1,1,19.5,109.8106061,6,78,2,0,0,1,1,19.5,4,62,2,0,0,1,0,31,2,16,0,0,0,0,1,8,https://i.ibb.co/YN3dFnR/player.png
455,BA Stokes,England,28,442,6,330,0,0,5,1,20.09090909,135.9619145,10,250,1,0,0,3,0,27.77777778,6,83,3,0,0,1,0,27.66666667,22,359,3,0,0,4,1,18.89473684,https://i.ibb.co/YN3dFnR/player.png
456,SR Patel,England,13,189,1,179,0,1,0,2,15.75,80.16226458,10,162,0,0,1,0,1,16.2,4,31,1,0,0,0,1,10.33333333,9,158,0,0,1,0,1,17.55555556,https://i.ibb.co/YN3dFnR/player.png
457,JC Buttler,England,70,1723,15,1260,0,12,15,4,31.32727273,120.5036826,10,389,3,0,4,1,1,55.57142857,20,601,4,0,4,5,1,37.5625,50,1122,11,0,8,10,3,28.76923077,https://i.ibb.co/YN3dFnR/player.png
459,JW Dernbach,England,7,24,5,21,0,0,0,1,12,88.7755102,7,24,5,0,0,0,1,12,1,3,0,0,0,0,0,3,6,21,5,0,0,0,1,21,https://i.ibb.co/YN3dFnR/player.png
460,MS Wade,Australia,29,526,5,432,0,3,2,0,21.91666667,108.9036205,10,268,0,0,2,1,0,26.8,8,289,2,0,3,1,0,48.16666667,21,237,3,0,0,1,0,13.16666667,https://i.ibb.co/YN3dFnR/player.png
463,KM Jarvis,Zimbabwe,10,55,3,67,0,0,0,4,7.857142857,46.25,10,55,3,0,0,0,4,7.857142857,2,0,0,0,0,0,2,0,8,55,3,0,0,0,2,11,https://i.ibb.co/YN3dFnR/player.png
464,AM Rahane,India,20,375,2,347,0,1,4,2,20.83333333,95.07040698,10,147,2,0,0,2,1,18.375,9,183,1,0,0,2,1,22.875,11,192,1,0,1,2,1,19.2,https://i.ibb.co/YN3dFnR/player.png
466,BMAJ Mendis,Sri Lanka,15,207,5,186,0,0,2,1,20.7,102.144239,10,116,2,0,0,1,1,14.5,14,182,5,0,0,2,1,20.22222222,1,25,0,0,0,0,0,25,https://i.ibb.co/YN3dFnR/player.png
468,HMRKB Herath,Sri Lanka,5,8,2,12,0,0,0,0,2.666666667,78,5,8,2,0,0,0,0,2.666666667,1,1,1,0,0,0,0,0,4,7,1,0,0,0,0,2.333333333,https://i.ibb.co/YN3dFnR/player.png
469,DP Hyatt,West Indies,5,64,1,55,0,0,0,0,16,116.6714767,5,64,1,0,0,0,0,16,3,34,1,0,0,0,0,17,2,30,0,0,0,0,0,15,https://i.ibb.co/YN3dFnR/player.png
474,S Dhawan,India,63,1673,5,1359,0,11,15,1,28.84482759,105.0683946,10,296,1,0,2,4,0,32.88888889,27,706,3,0,4,8,0,29.41666667,36,967,2,0,7,7,1,28.44117647,https://i.ibb.co/YN3dFnR/player.png
477,CR Brathwaite,West Indies,27,310,7,280,0,0,3,3,15.5,109.7110337,10,68,1,0,0,0,2,7.555555556,8,114,3,0,0,2,2,22.8,19,196,4,0,0,1,1,13.06666667,https://i.ibb.co/YN3dFnR/player.png
478,Nasir Hossain,Bangladesh,20,308,4,288,0,1,1,1,19.25,96.89795586,10,98,1,0,0,0,1,10.88888889,13,192,2,0,0,1,1,17.45454545,7,116,2,0,1,0,0,23.2,https://i.ibb.co/YN3dFnR/player.png
479,MR Marsh,Australia,20,325,5,292,0,0,4,2,21.66666667,115.0655954,10,171,2,0,0,2,1,21.375,2,13,1,0,0,0,1,13,18,312,4,0,0,4,1,22.28571429,https://i.ibb.co/YN3dFnR/player.png
482,MN Waller,Zimbabwe,30,613,8,458,0,1,6,2,27.86363636,127.8998369,10,182,2,0,0,2,0,22.75,13,182,4,0,0,1,0,20.22222222,17,431,4,0,1,5,2,33.15384615,https://i.ibb.co/YN3dFnR/player.png
483,RW Chakabva,Zimbabwe,11,158,1,137,0,0,3,4,15.8,68.82340148,10,158,1,0,0,3,3,17.55555556,2,13,0,0,0,0,1,6.5,9,145,1,0,0,3,3,18.125,https://i.ibb.co/YN3dFnR/player.png
487,AR Nurse,West Indies,8,85,6,78,0,0,0,1,42.5,116.8386243,8,85,6,0,0,0,1,42.5,2,19,2,0,0,0,0,0,6,66,4,0,0,0,1,33,https://i.ibb.co/YN3dFnR/player.png
490,DI Allan,Kenya,7,36,0,75,0,0,0,0,5.142857143,39.20531849,7,36,0,0,0,0,0,5.142857143,3,11,0,0,0,0,0,3.666666667,4,25,0,0,0,0,0,6.25,https://i.ibb.co/YN3dFnR/player.png
491,RR Patel,Kenya,21,488,4,372,0,3,4,0,28.70588235,127.2764704,10,260,2,0,3,1,0,32.5,3,42,0,0,0,0,0,14,18,446,4,0,3,4,0,31.85714286,https://i.ibb.co/YN3dFnR/player.png
492,NM Odhiambo,Kenya,7,61,2,96,0,0,0,1,12.2,73.41640391,7,61,2,0,0,0,1,12.2,2,7,2,0,0,0,0,0,5,54,0,0,0,0,1,10.8,https://i.ibb.co/YN3dFnR/player.png
493,RE Levi,South Africa,13,236,2,171,1,1,0,3,21.45454545,94.71682164,10,95,1,0,1,0,3,10.55555556,3,24,0,0,0,0,1,8,10,212,2,1,1,0,2,26.5,https://i.ibb.co/YN3dFnR/player.png
494,KS Williamson,New Zealand,65,1805,11,1462,0,13,11,3,33.42592593,114.6630452,10,300,1,0,4,0,1,33.33333333,34,1007,7,0,9,4,2,37.2962963,31,798,4,0,4,7,1,29.55555556,https://i.ibb.co/YN3dFnR/player.png
495,C de Grandhomme,New Zealand,33,487,7,357,0,3,4,4,18.73076923,114.5314709,10,182,0,0,2,0,2,18.2,24,313,4,0,2,2,2,15.65,9,174,3,0,1,2,2,29,https://i.ibb.co/YN3dFnR/player.png
497,SO Ngoche,Kenya,14,101,5,110,0,0,1,2,11.22222222,68.7670068,10,94,4,0,0,1,1,15.66666667,2,5,1,0,0,0,0,5,12,96,4,0,0,1,2,12,https://i.ibb.co/YN3dFnR/player.png
498,SJ Myburgh,Netherlands,28,620,2,535,0,4,4,5,23.84615385,93.23762,10,189,0,0,0,2,1,18.9,3,96,1,0,1,0,1,48,25,524,1,0,3,4,4,21.83333333,https://i.ibb.co/YN3dFnR/player.png
499,MR Swart,Netherlands,22,579,2,513,0,4,2,1,28.95,97.90871372,10,192,1,0,1,0,1,21.33333333,3,194,1,0,3,0,0,97,19,385,1,0,1,2,1,21.38888889,https://i.ibb.co/YN3dFnR/player.png
500,TLW Cooper,Netherlands,16,344,3,281,0,1,3,2,26.46153846,105.8349702,10,256,3,0,1,3,1,36.57142857,2,1,0,0,0,0,1,0.5,14,343,3,0,1,3,1,31.18181818,https://i.ibb.co/YN3dFnR/player.png
501,W Barresi,Netherlands,37,769,8,683,0,4,5,3,26.51724138,101.5030705,10,203,2,0,1,2,0,25.375,8,109,1,0,1,0,1,15.57142857,29,660,7,0,3,5,2,30,https://i.ibb.co/YN3dFnR/player.png
502,R Gunasekera,Canada,8,202,0,196,0,1,1,0,25.25,114.9731332,8,202,0,0,1,1,0,25.25,0,31,1,0,0,0,0,13,8,202,0,0,1,1,0,25.25,https://i.ibb.co/YN3dFnR/player.png
504,NR Kumar,Canada,16,434,2,349,0,3,3,1,31,107.7456586,10,337,2,0,3,2,1,42.125,0,31,1,0,0,0,0,13,16,434,2,0,3,3,1,31,https://i.ibb.co/YN3dFnR/player.png
505,AS Hansra,Canada,8,82,2,86,0,0,1,0,13.66666667,81.25789141,8,82,2,0,0,1,0,13.66666667,0,31,1,0,0,0,0,13,8,82,2,0,0,1,0,13.66666667,https://i.ibb.co/YN3dFnR/player.png
507,Junaid Siddiqui,Canada,6,49,3,43,0,0,0,0,16.33333333,98.21937322,6,49,3,0,0,0,0,16.33333333,0,31,1,0,0,0,0,13,6,49,3,0,0,0,0,16.33333333,https://i.ibb.co/YN3dFnR/player.png
510,GJ Bailey,Australia,26,473,9,349,0,2,3,1,27.82352941,114.2612912,10,175,5,0,1,1,0,35,7,194,4,0,1,2,0,64.66666667,19,279,5,0,1,1,1,19.92857143,https://i.ibb.co/YN3dFnR/player.png
512,DAJ Bracewell,New Zealand,10,121,5,89,0,0,1,2,24.2,142.7753666,10,121,5,0,0,1,2,24.2,3,44,0,0,0,1,2,14.66666667,7,77,5,0,0,0,0,38.5,https://i.ibb.co/YN3dFnR/player.png
514,E Otieno,Kenya,7,23,3,38,0,0,0,1,5.75,60.77922078,7,23,3,0,0,0,1,5.75,1,2,0,0,0,0,0,2,6,21,3,0,0,0,1,7,https://i.ibb.co/YN3dFnR/player.png
516,Awais Zia,Pakistan,5,70,0,86,0,0,0,0,14,78.30762341,5,70,0,0,0,0,0,14,0,31,1,0,0,0,0,13,5,70,0,0,0,0,0,14,https://i.ibb.co/YN3dFnR/player.png
518,AM Ellis,New Zealand,5,25,2,21,0,0,0,0,8.333333333,114.6666667,5,25,2,0,0,0,0,8.333333333,2,6,1,0,0,0,0,6,3,19,1,0,0,0,0,9.5,https://i.ibb.co/YN3dFnR/player.png
521,SP Narine,West Indies,20,155,6,149,0,0,1,1,11.07142857,102.6970873,10,69,1,0,0,1,0,7.666666667,9,70,3,0,0,0,0,11.66666667,11,85,3,0,0,1,1,10.625,https://i.ibb.co/YN3dFnR/player.png
523,Gulbadin Naib,Afghanistan,37,477,11,414,0,1,3,3,18.34615385,104.5885865,10,72,5,0,0,0,1,14.4,0,31,1,0,0,0,0,13,37,477,11,0,1,3,3,18.34615385,https://i.ibb.co/YN3dFnR/player.png
525,F Behardien,South Africa,30,518,14,416,0,1,7,1,32.375,123.3068646,10,222,6,0,1,3,0,55.5,16,286,9,0,0,4,1,40.85714286,14,232,5,0,1,3,0,25.77777778,https://i.ibb.co/YN3dFnR/player.png
527,Aftab Alam,Afghanistan,5,2,3,9,0,0,0,3,1,13.33333333,5,2,3,0,0,0,3,1,0,31,1,0,0,0,0,13,5,2,3,0,0,0,3,1,https://i.ibb.co/YN3dFnR/player.png
528,AD Poynter,Ireland,10,194,3,154,0,1,2,1,27.71428571,101.2007104,10,194,3,0,1,2,1,27.71428571,1,36,0,0,0,1,0,36,9,158,3,0,1,1,1,26.33333333,https://i.ibb.co/YN3dFnR/player.png
529,TWM Latham,New Zealand,10,163,1,161,0,0,1,0,18.11111111,95.28680756,10,163,1,0,0,1,0,18.11111111,0,31,1,0,0,0,0,13,10,163,1,0,0,1,0,18.11111111,https://i.ibb.co/YN3dFnR/player.png
531,HDRL Thirimanne,Sri Lanka,20,291,3,269,0,0,3,1,17.11764706,98.77008939,10,166,2,0,0,2,1,20.75,10,123,1,0,0,1,0,13.66666667,10,168,2,0,0,2,1,21,https://i.ibb.co/YN3dFnR/player.png
533,SMSM Senanayake,Sri Lanka,11,56,5,69,0,0,0,2,9.333333333,73.17614649,10,55,5,0,0,0,2,11,6,18,3,0,0,0,1,6,5,38,2,0,0,0,1,12.66666667,https://i.ibb.co/YN3dFnR/player.png
534,PL Mommsen,Scotland,13,324,2,264,0,2,3,1,29.45454545,105.226094,10,298,2,0,2,3,0,37.25,0,31,1,0,0,0,0,13,13,324,2,0,2,3,1,29.45454545,https://i.ibb.co/YN3dFnR/player.png
536,CD Wallace,Scotland,9,77,4,69,0,0,0,2,15.4,80.6042885,9,77,4,0,0,0,2,15.4,0,31,1,0,0,0,0,13,9,77,4,0,0,0,2,15.4,https://i.ibb.co/YN3dFnR/player.png
538,Ziaur Rahman,Bangladesh,9,94,3,77,0,0,1,2,15.66666667,104.5877325,9,94,3,0,0,1,2,15.66666667,4,15,0,0,0,0,2,3.75,5,79,3,0,0,1,0,39.5,https://i.ibb.co/YN3dFnR/player.png
539,MC Sorensen,Ireland,9,69,5,67,0,0,0,1,17.25,91.94953195,9,69,5,0,0,0,1,17.25,1,12,1,0,0,0,0,0,8,57,4,0,0,0,1,14.25,https://i.ibb.co/YN3dFnR/player.png
541,F du Plessis,South Africa,50,1528,8,1168,1,10,8,0,36.38095238,121.2172724,10,303,1,0,3,0,0,33.66666667,24,793,5,1,5,4,0,41.73684211,26,735,3,0,5,4,0,31.95652174,https://i.ibb.co/YN3dFnR/player.png
542,EMDY Munaweera,Sri Lanka,13,215,1,172,0,1,2,1,17.91666667,108.119824,10,181,0,0,1,2,1,18.1,7,104,1,0,1,0,0,17.33333333,6,111,0,0,0,2,1,18.5,https://i.ibb.co/YN3dFnR/player.png
545,PJ Cummins,Australia,9,48,3,44,0,0,0,1,8,111.8783069,9,48,3,0,0,0,1,8,2,6,0,0,0,0,0,3,7,42,3,0,0,0,1,10.5,https://i.ibb.co/YN3dFnR/player.png
546,Nasir Jamshed,Pakistan,18,363,1,328,0,2,2,1,21.35294118,94.78333074,10,147,0,0,0,1,0,14.7,0,31,1,0,0,0,0,13,18,363,1,0,2,2,1,21.35294118,https://i.ibb.co/YN3dFnR/player.png
547,Najibullah Zadran,Afghanistan,53,1058,25,770,0,4,10,3,37.78571429,129.9254187,10,217,5,0,1,1,2,43.4,0,31,1,0,0,0,0,13,53,1058,25,0,4,10,3,37.78571429,https://i.ibb.co/YN3dFnR/player.png
548,Dawlat Zadran,Afghanistan,13,68,5,46,0,0,0,4,8.5,147.1245421,10,52,5,0,0,0,3,10.4,0,31,1,0,0,0,0,13,13,68,5,0,0,0,4,8.5,https://i.ibb.co/YN3dFnR/player.png
550,T van der Gugten,Netherlands,10,109,2,82,0,0,1,1,13.625,115.6341991,10,109,2,0,0,1,1,13.625,4,37,1,0,0,0,1,12.33333333,6,72,1,0,0,1,0,14.4,https://i.ibb.co/YN3dFnR/player.png
551,Ahsan Malik,Netherlands,7,24,6,25,0,0,0,1,24,118.8888889,7,24,6,0,0,0,1,24,1,4,1,0,0,0,0,0,6,20,5,0,0,0,1,20,https://i.ibb.co/YN3dFnR/player.png
555,MA Starc,Australia,9,24,6,28,0,0,0,0,8,102.5925926,9,24,6,0,0,0,0,8,1,1,0,0,0,0,0,1,8,23,6,0,0,0,0,11.5,https://i.ibb.co/YN3dFnR/player.png
556,S Badree,West Indies,15,43,9,69,0,0,0,1,7.166666667,69.55555556,10,19,6,0,0,0,1,4.75,4,10,3,0,0,0,0,10,11,33,6,0,0,0,1,6.6,https://i.ibb.co/YN3dFnR/player.png
558,MDKJ Perera,Sri Lanka,46,1293,1,988,0,12,3,0,28.73333333,118.4698104,10,247,0,0,2,1,0,24.7,23,649,0,0,7,1,0,28.2173913,23,644,1,0,5,2,0,29.27272727,https://i.ibb.co/YN3dFnR/player.png
559,JC Tredwell,England,5,32,2,21,0,0,0,1,10.66666667,103.3333333,5,32,2,0,0,0,1,10.66666667,0,31,1,0,0,0,0,13,5,32,2,0,0,0,1,10.66666667,https://i.ibb.co/YN3dFnR/player.png
560,C Munro,New Zealand,61,1724,7,1132,3,11,8,5,31.92592593,127.701759,10,288,0,0,2,2,0,28.8,36,1178,3,2,9,5,3,35.6969697,25,546,4,1,2,3,2,26,https://i.ibb.co/YN3dFnR/player.png
561,CJ Anderson,New Zealand,24,485,5,363,0,2,3,3,25.52631579,109.9914938,10,222,2,0,1,1,1,27.75,9,207,2,0,2,0,2,29.57142857,15,278,3,0,0,3,1,23.16666667,https://i.ibb.co/YN3dFnR/player.png
